"B02001_001" "B02001_002" "B02001_003" "B02001_004" "B02001_005" "B02001_006" "B02001_007" "B02001_008" "B02001_009" "B02001_010"
"ZCTA5 01343" 113 113 0 0 0 0 0 0 0 0
"ZCTA5 01344" 1454 1376 2 0 2 0 19 55 0 55
"ZCTA5 01346" 395 393 0 0 2 0 0 0 0 0
"ZCTA5 01347" 74 67 1 0 0 0 0 6 1 5
"ZCTA5 01349" 980 950 0 0 9 0 0 21 0 21
"ZCTA5 01350" 122 122 0 0 0 0 0 0 0 0
"ZCTA5 01351" 2407 2169 52 0 39 0 0 147 8 139
"ZCTA5 01354" 1428 1404 4 0 0 0 0 20 7 13
"ZCTA5 01355" 843 818 25 0 0 0 0 0 0 0
"ZCTA5 01360" 3034 3026 0 0 0 0 0 8 0 8
"ZCTA5 01364" 7942 7749 85 8 43 0 9 48 19 29
"ZCTA5 01366" 1335 1269 10 0 33 0 0 23 3 20
"ZCTA5 01367" 450 427 0 0 1 0 2 20 0 20
"ZCTA5 01368" 1058 1028 0 13 13 0 0 4 0 4
"ZCTA5 01370" 4362 4274 34 0 29 0 6 19 4 15
"ZCTA5 01373" 4770 4610 5 0 43 0 12 100 0 100
"ZCTA5 01375" 3696 3233 13 14 269 0 85 82 0 82
"ZCTA5 01376" 5329 4942 58 71 109 0 88 61 0 61
"ZCTA5 01378" 601 577 0 0 16 0 0 8 0 8
"ZCTA5 01379" 1042 943 51 4 20 0 0 24 0 24
"ZCTA5 01420" 40309 32569 1650 56 1449 0 3606 979 339 640
"ZCTA5 01430" 6033 5613 51 46 50 0 95 178 71 107
"ZCTA5 01431" 3030 2966 0 0 12 0 4 48 8 40
"ZCTA5 01432" 6945 6064 334 62 159 0 99 227 0 227
"ZCTA5 01434" 1607 1102 308 45 15 0 57 80 15 65
"ZCTA5 01436" 3320 3238 22 0 1 0 8 51 23 28
"ZCTA5 01438" 379 379 0 0 0 0 0 0 0 0
"ZCTA5 01440" 20479 18501 500 58 566 0 432 422 41 381
"ZCTA5 01450" 10478 10050 81 32 215 0 5 95 0 95
"ZCTA5 01451" 4711 4308 101 12 236 0 31 23 0 23
"ZCTA5 01452" 4341 4178 0 0 34 0 114 15 0 15
"ZCTA5 01453" 41069 33515 2368 140 1165 0 2764 1117 218 899
"ZCTA5 01460" 8810 8264 12 18 354 0 15 147 54 93
"ZCTA5 01462" 10034 9478 151 2 138 0 33 232 0 232
"ZCTA5 01463" 11407 11065 22 7 182 0 0 131 17 114
"ZCTA5 01464" 7235 5830 599 6 145 0 447 208 67 141
"ZCTA5 01467" 590 586 0 0 4 0 0 0 0 0
"ZCTA5 01468" 4055 3932 0 0 62 0 0 61 0 61
"ZCTA5 01469" 6669 6510 0 17 55 0 0 87 21 66
"ZCTA5 01473" 7250 7060 12 24 25 0 13 116 16 100
"ZCTA5 01474" 2237 2038 0 0 39 0 160 0 0 0
"ZCTA5 01475" 10250 9644 54 14 275 0 53 210 0 210
"ZCTA5 01501" 16025 15462 169 59 90 11 64 170 25 145
"ZCTA5 01503" 2819 2687 25 0 56 9 15 27 0 27
"ZCTA5 01504" 9028 8399 133 0 75 0 71 350 124 226
"ZCTA5 01505" 4320 4185 1 0 72 0 29 33 0 33
"ZCTA5 01506" 3363 3344 0 0 0 0 8 11 0 11
"ZCTA5 01507" 12827 12522 0 0 53 0 142 110 46 64
"ZCTA5 01510" 13614 12163 273 68 139 29 650 292 13 279
