"B03002_001" "B03002_002" "B03002_003" "B03002_004" "B03002_005" "B03002_006" "B03002_007" "B03002_008" "B03002_009" "B03002_010" "B03002_011" "B03002_012" "B03002_013" "B03002_014" "B03002_015" "B03002_016" "B03002_017" "B03002_018" "B03002_019" "B03002_020" "B03002_021"
"ZCTA5 01375" 3696 3548 3172 9 0 269 0 16 82 0 82 148 61 4 14 0 0 69 0 0 0
"ZCTA5 01376" 5329 4870 4633 50 44 109 0 0 34 0 34 459 309 8 27 0 0 88 27 0 27
"ZCTA5 01378" 601 596 572 0 0 16 0 0 8 0 8 5 5 0 0 0 0 0 0 0 0
"ZCTA5 01379" 1042 1016 926 42 4 20 0 0 24 0 24 26 17 9 0 0 0 0 0 0 0
"ZCTA5 01420" 40309 31837 28181 1587 24 1411 0 81 553 34 519 8472 4388 63 32 38 0 3525 426 305 121
"ZCTA5 01430" 6033 5713 5466 51 46 50 0 0 100 0 100 320 147 0 0 0 0 95 78 71 7
"ZCTA5 01431" 3030 2975 2923 0 0 12 0 0 40 0 40 55 43 0 0 0 0 4 8 8 0
"ZCTA5 01432" 6945 6604 5859 297 62 159 0 27 200 0 200 341 205 37 0 0 0 72 27 0 27
"ZCTA5 01434" 1607 1400 980 306 45 15 0 16 38 0 38 207 122 2 0 0 0 41 42 15 27
"ZCTA5 01436" 3320 3263 3212 22 0 1 0 0 28 0 28 57 26 0 0 0 0 8 23 23 0
"ZCTA5 01438" 379 379 379 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ZCTA5 01440" 20479 19385 17994 500 58 566 0 18 249 0 249 1094 507 0 0 0 0 414 173 41 132
"ZCTA5 01450" 10478 10371 9948 81 32 215 0 0 95 0 95 107 102 0 0 0 0 5 0 0 0
"ZCTA5 01451" 4711 4593 4221 101 12 236 0 0 23 0 23 118 87 0 0 0 0 31 0 0 0
"ZCTA5 01452" 4341 4212 4163 0 0 34 0 0 15 0 15 129 15 0 0 0 0 114 0 0 0
"ZCTA5 01453" 41069 35061 30613 2305 93 1165 0 316 569 39 530 6008 2902 63 47 0 0 2448 548 179 369
