"B19013_001" "B19013A_001" "B19013B_001" "B19013C_001" "B19013D_001" "B19013E_001" "B19013F_001" "B19013G_001" "B19013H_001" "B19013I_001"
"ZCTA5 01747" 98220 98902 NA NA 32417 NA NA NA 97066 188750
"ZCTA5 01748" 126350 124725 NA NA 154323 NA 120357 250001 124500 172708
"ZCTA5 01749" 76714 78361 50227 43036 58333 NA 6172 80583 78634 54952
"ZCTA5 01752" 72853 71961 51827 NA 100542 NA 66029 65785 72950 44329
"ZCTA5 01754" 77255 77940 186250 NA 147500 NA 7042 14583 77435 57250
"ZCTA5 01756" 93245 92885 NA NA 127344 NA NA NA 93582 NA
"ZCTA5 01757" 64955 68383 71723 113250 100536 NA 30037 38587 69738 48862
"ZCTA5 01760" 90046 89683 101037 NA 102813 NA 66827 81714 90150 39176
"ZCTA5 01770" 152083 150556 NA NA 215991 NA NA NA 151806 NA
"ZCTA5 01772" 144634 140729 NA NA 169479 NA NA 250001 132650 188239
"ZCTA5 01773" 149890 148021 NA NA 250001 NA NA NA 143839 32434
"ZCTA5 01775" 112130 104750 NA NA 205729 NA NA NA 103361 131618
"ZCTA5 01776" 159713 161696 29464 NA 212656 NA 37097 87300 164250 130547
"ZCTA5 01778" 125038 122899 114375 45795 173289 NA NA NA 122766 133021
"ZCTA5 01801" 73010 74243 51319 NA 89609 NA 67059 41853 74398 60052
"ZCTA5 01803" 91268 89261 100750 NA 109167 NA 44884 143854 90863 67589
"ZCTA5 01810" 113936 109315 123607 NA 132656 NA 40333 88393 113615 24681
"ZCTA5 01821" 88188 86681 124226 NA 99583 NA 68250 94583 86294 97014
"ZCTA5 01824" 99040 92446 250001 NA 128542 NA 120673 101375 92993 84688
"ZCTA5 01826" 71824 71813 91210 NA 71250 NA 53737 93438 72070 54066
"ZCTA5 01827" 109205 109735 NA NA NA NA NA 63967 109924 92019
"ZCTA5 01830" 56094 58570 54830 47000 89306 NA 37188 26667 59771 26853
"ZCTA5 01832" 58336 60487 46150 35694 105313 NA 39148 61346 61171 31979
"ZCTA5 01833" 106765 107132 NA NA NA NA NA NA 107022 47188
"ZCTA5 01834" 91080 91477 NA NA NA NA NA NA 90455 NA
"ZCTA5 01835" 73711 75576 28229 NA 58148 NA 60769 155625 76081 34700
"ZCTA5 01840" 17828 20609 31645 13095 9453 NA 14375 18200 21201 16746
"ZCTA5 01841" 30415 32194 31601 13594 59583 NA 29455 24044 39847 28430
"ZCTA5 01843" 43163 49669 42550 NA 55792 NA 30239 40431 53694 30382
"ZCTA5 01844" 65860 68009 66346 4453 98323 NA 42406 64643 69140 43133
"ZCTA5 01845" 95199 95036 112604 7212 125685 NA 48015 24330 95779 63160
"ZCTA5 01850" 51379 51764 52656 NA 100250 NA 19647 58365 52121 22335
"ZCTA5 01851" 53489 54171 52653 NA 64117 17426 37035 21823 52823 44859
"ZCTA5 01852" 51452 54417 67845 9318 63894 NA 30495 29375 55900 23674
"ZCTA5 01854" 49561 51030 70962 40792 65104 NA 25881 23750 51979 27880
"ZCTA5 01860" 76936 77243 NA NA NA NA NA NA 77426 19792
"ZCTA5 01862" 86630 86350 115380 NA 95089 NA 72440 NA 86420 96477
"ZCTA5 01863" 75969 76324 NA NA 76793 NA 73750 39423 74176 74375
"ZCTA5 01864" 104069 103597 104375 NA 131618 NA 86875 NA 104065 70982
"ZCTA5 01867" 98939 98683 144079 NA 104679 NA 86207 83611 99542 56932
"ZCTA5 01876" 87598 87494 187981 71042 80268 NA 49167 82500 87863 26875
"ZCTA5 01879" 101103 104250 71250 NA 76806 NA NA 9432 104063 56250
"ZCTA5 01880" 86440 86882 NA NA 161058 NA 65217 41058 87266 68333
"ZCTA5 01886" 119511 111108 NA NA 177460 NA 238447 185188 110540 130250
"ZCTA5 01887" 100861 100147 133281 NA 129271 NA NA 250001 100036 100917
"ZCTA5 01890" 127665 126994 113750 NA 163417 NA NA 95368 126952 101719
"ZCTA5 01901" 21886 12090 40203 NA 9679 NA 24074 20897 11820 21576
"ZCTA5 01902" 36966 37190 33633 36188 58723 NA 37018 28750 37922 35020
